,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
264,68.5,1700400,-0.00580551523948,2.43949044586,0.17004
265,68.95,2767000,0.00656934306569,2.45586897179,0.2767
266,68.85,2816000,-0.00145032632342,2.45222929936,0.2816
267,68.3,0,-0.0079883805374,2.432211101,0.0
268,68.3,1734700,0.0,2.432211101,0.17347
269,68.4,2001800,0.00146412884334,2.43585077343,0.20018
270,68.25,2332600,-0.00219298245614,2.43039126479,0.23326
271,68.2,4319800,-0.000732600732601,2.42857142857,0.43198
272,67.6,2084900,-0.00879765395894,2.40673339399,0.20849
273,67.4,2796900,-0.00295857988166,2.39945404914,0.27969
274,66.95,2540000,-0.0066765578635,2.3830755232,0.254
275,66.1,3878700,-0.0126960418223,2.35213830755,0.38787
276,66.2,4057600,0.00151285930408,2.35577797998,0.40576
277,66.4,3901100,0.00302114803625,2.36305732484,0.39011
278,66.55,3061000,0.00225903614458,2.36851683348,0.3061
279,67.0,3230900,0.00676183320811,2.38489535942,0.32309
280,66.3,3082000,-0.010447761194,2.35941765241,0.3082
281,66.15,0,-0.00226244343891,2.35395814377,0.0
282,66.15,3460400,0.0,2.35395814377,0.34604
283,65.15,3568000,-0.0151171579743,2.31756141947,0.3568
284,65.5,0,0.00537221795856,2.33030027298,0.0
285,65.5,2358600,0.0,2.33030027298,0.23586
286,65.0,2300600,-0.00763358778626,2.31210191083,0.23006
287,64.6,2889100,-0.00615384615385,2.29754322111,0.28891
288,65.0,1703200,0.0061919504644,2.31210191083,0.17032
289,64.75,2189400,-0.00384615384615,2.30300272975,0.21894
290,65.05,3267000,0.0046332046332,2.31392174704,0.3267
291,65.15,4811700,0.00153727901614,2.31756141947,0.48117
292,66.1,5136600,0.0145817344589,2.35213830755,0.51366
293,64.95,4233200,-0.017397881997,2.31028207461,0.42332
294,64.45,1356600,-0.00769822940724,2.29208371247,0.13566
295,64.1,3297200,-0.00543056633049,2.27934485896,0.32972
296,64.4,2596300,0.00468018720749,2.29026387625,0.25963
297,65.3,4650700,0.0139751552795,2.32302092812,0.46507
298,64.1,3557000,-0.0183767228178,2.27934485896,0.3557
299,62.5,2954500,-0.0249609984399,2.22111010009,0.29545
300,62.4,2748300,-0.0016,2.21747042766,0.27483
